Date,Open,High,Low,Close,Volume,Market Cap
15-01-2022,0.06766955361822773,0.06926428299163534,0.06725145708587159,0.06854393897422269,745432667.34,6979828688.74
14-01-2022,0.06627205607669681,0.06831703366360319,0.06606807089456282,0.06766601347615346,1245430751.04,6890547720.16
13-01-2022,0.06806567426673861,0.0684746754094536,0.06626033837552256,0.06627316144597244,1064293957.97,6748845854.35
12-01-2022,0.06493622534891676,0.06828518736999864,0.06493622534891676,0.06806324880382976,793399590.25,6931461888.37
